open,high,low,last,close,volume,date,symbol,exchange
143.5,146.55,143.03,146.205,142.92,1047709.0,2022-07-07T19:00:00+0000,AAPL,IEXG
143.5,146.49,143.03,146.36,142.92,864154.0,2022-07-07T18:00:00+0000,AAPL,IEXG
143.5,145.99,143.03,145.905,142.92,752285.0,2022-07-07T17:00:00+0000,AAPL,IEXG
143.5,145.985,143.03,145.545,142.92,610276.0,2022-07-07T16:00:00+0000,AAPL,IEXG
143.5,145.985,143.03,145.345,142.92,433353.0,2022-07-07T15:00:00+0000,AAPL,IEXG
142.9,142.9,142.9,,,,2022-07-07T00:00:00+0000,AAPL,IEXG
148.45,148.45,148.45,,,,2022-07-15T00:00:00+0000,AAPL,IEXG
148.685,148.84,148.68,,,,2022-07-14T23:00:00+0000,AAPL,IEXG
147.55,147.665,147.49,,,,2022-07-14T22:00:00+0000,AAPL,IEXG
146.645,146.675,146.485,,,,2022-07-14T21:00:00+0000,AAPL,IEXG
147.16,147.32,147.16,,,,2022-07-14T20:00:00+0000,AAPL,IEXG
144.82,145.29,144.81,,,,2022-07-14T19:00:00+0000,AAPL,IEXG
144.04,147.665,143.245,147.565,145.49,723981.0,2022-07-14T18:00:00+0000,AAPL,IEXG
144.04,147.32,143.245,146.61,145.49,609226.0,2022-07-14T17:00:00+0000,AAPL,IEXG
144.04,147.18,143.245,147.18,145.49,493178.0,2022-07-14T16:00:00+0000,AAPL,IEXG
144.04,145.045,143.245,144.92,145.49,268979.0,2022-07-14T15:00:00+0000,AAPL,IEXG
144.04,144.72,143.245,144.015,145.49,103970.0,2022-07-14T14:00:00+0000,AAPL,IEXG
145.42,145.42,145.42,,,,2022-07-14T00:00:00+0000,AAPL,IEXG
146.4,146.415,146.21,,,,2022-07-13T23:00:00+0000,AAPL,IEXG
146.14,146.14,145.46,,,,2022-07-13T22:00:00+0000,AAPL,IEXG
146.0,146.02,145.9,,,,2022-07-13T21:00:00+0000,AAPL,IEXG
146.48,146.92,142.145,145.42,145.86,1075146.0,2022-07-13T20:00:00+0000,AAPL,IEXG
146.48,146.92,142.145,146.4,145.86,869242.0,2022-07-13T19:00:00+0000,AAPL,IEXG
146.48,146.92,142.145,146.08,145.86,779333.0,2022-07-13T18:00:00+0000,AAPL,IEXG
146.48,146.92,142.145,146.015,145.86,664246.0,2022-07-13T17:00:00+0000,AAPL,IEXG
146.48,146.92,142.145,145.25,145.86,527853.0,2022-07-13T16:00:00+0000,AAPL,IEXG
146.48,146.92,142.145,145.62,145.86,405585.0,2022-07-13T15:00:00+0000,AAPL,IEXG
146.48,146.92,142.145,144.8,145.86,272776.0,2022-07-13T14:00:00+0000,AAPL,IEXG
145.86,145.86,145.86,,,,2022-07-13T00:00:00+0000,AAPL,IEXG
146.765,146.765,146.635,,,,2022-07-12T23:00:00+0000,AAPL,IEXG
148.16,148.21,148.05,,,,2022-07-12T22:00:00+0000,AAPL,IEXG
148.04,148.15,148.015,,,,2022-07-12T21:00:00+0000,AAPL,IEXG
147.8,147.92,147.74,,,,2022-07-12T20:00:00+0000,AAPL,IEXG
145.18,148.45,144.86,146.74,144.87,899005.0,2022-07-12T19:00:00+0000,AAPL,IEXG
145.18,148.45,144.86,148.18,144.87,774868.0,2022-07-12T18:00:00+0000,AAPL,IEXG
145.18,148.45,144.86,148.02,144.87,624904.0,2022-07-12T17:00:00+0000,AAPL,IEXG
145.18,148.175,144.86,147.82,144.87,470906.0,2022-07-12T16:00:00+0000,AAPL,IEXG
145.18,147.96,144.86,146.97,144.87,301556.0,2022-07-12T15:00:00+0000,AAPL,IEXG
145.18,147.96,144.86,146.12,144.87,130488.0,2022-07-12T14:00:00+0000,AAPL,IEXG
145.18,145.53,144.86,145.3,144.87,3170.0,2022-07-12T13:00:00+0000,AAPL,IEXG
144.905,144.905,144.905,,,,2022-07-12T00:00:00+0000,AAPL,IEXG
145.33,145.46,145.325,,,,2022-07-11T23:00:00+0000,AAPL,IEXG
146.405,146.465,146.34,,,,2022-07-11T22:00:00+0000,AAPL,IEXG
145.49,145.54,145.48,,,,2022-07-11T21:00:00+0000,AAPL,IEXG
145.155,145.245,145.1,,,,2022-07-11T20:00:00+0000,AAPL,IEXG
145.86,146.64,143.79,145.35,147.04,577471.0,2022-07-11T19:00:00+0000,AAPL,IEXG
145.86,146.64,143.79,146.34,147.04,504306.0,2022-07-11T18:00:00+0000,AAPL,IEXG
145.86,146.12,143.79,145.15,147.04,360571.0,2022-07-11T16:00:00+0000,AAPL,IEXG
145.86,146.12,143.79,145.09,147.04,238584.0,2022-07-11T15:00:00+0000,AAPL,IEXG
145.86,146.12,143.79,144.215,147.04,101785.0,2022-07-11T14:00:00+0000,AAPL,IEXG
145.86,146.09,145.77,146.04,147.04,1455.0,2022-07-11T13:00:00+0000,AAPL,IEXG
147.01,147.01,147.01,,,,2022-07-19T00:00:00+0000,AAPL,IEXG
147.3,147.475,147.225,,,,2022-07-18T23:00:00+0000,AAPL,IEXG
147.79,147.88,147.665,,,,2022-07-18T22:00:00+0000,AAPL,IEXG
150.745,150.795,150.725,,,,2022-07-18T21:00:00+0000,AAPL,IEXG
151.415,151.415,151.315,,,,2022-07-18T20:00:00+0000,AAPL,IEXG
151.54,151.555,147.205,147.24,150.17,943301.0,2022-07-18T19:00:00+0000,AAPL,IEXG
151.54,151.555,147.205,147.765,150.17,723883.0,2022-07-18T18:00:00+0000,AAPL,IEXG
151.54,151.555,150.28,150.755,150.17,434780.0,2022-07-18T17:00:00+0000,AAPL,IEXG
151.54,151.555,150.28,151.41,150.17,327058.0,2022-07-18T16:00:00+0000,AAPL,IEXG
151.54,151.54,150.28,151.23,150.17,126351.0,2022-07-18T14:00:00+0000,AAPL,IEXG
151.54,151.54,150.87,151.16,150.17,3403.0,2022-07-18T13:00:00+0000,AAPL,IEXG
150.05,150.05,150.05,,,,2022-07-16T00:00:00+0000,AAPL,IEXG
149.355,149.355,149.21,,,,2022-07-15T23:00:00+0000,AAPL,IEXG
149.135,149.145,148.975,,,,2022-07-15T22:00:00+0000,AAPL,IEXG
148.905,148.975,148.905,,,,2022-07-15T21:00:00+0000,AAPL,IEXG
148.79,148.825,148.55,,,,2022-07-15T20:00:00+0000,AAPL,IEXG
148.68,150.86,148.16,149.33,148.47,1023770.0,2022-07-15T19:00:00+0000,AAPL,IEXG
148.68,150.86,148.16,149.135,148.47,911832.0,2022-07-15T18:00:00+0000,AAPL,IEXG
148.68,150.86,148.16,148.925,148.47,800331.0,2022-07-15T17:00:00+0000,AAPL,IEXG
148.68,150.86,148.16,148.815,148.47,658269.0,2022-07-15T16:00:00+0000,AAPL,IEXG
148.68,150.86,148.16,149.22,148.47,468612.0,2022-07-15T15:00:00+0000,AAPL,IEXG
148.68,150.86,148.16,149.71,148.47,319383.0,2022-07-15T14:00:00+0000,AAPL,IEXG
148.45,148.45,148.45,,,,2022-07-15T00:00:00+0000,AAPL,IEXG
154.15,154.15,154.15,,,,2022-07-23T00:00:00+0000,AAPL,IEXG
153.805,153.815,153.66,,,,2022-07-22T23:00:00+0000,AAPL,IEXG
154.025,154.05,153.805,,,,2022-07-22T22:00:00+0000,AAPL,IEXG
154.52,154.54,154.38,,,,2022-07-22T21:00:00+0000,AAPL,IEXG
155.73,156.26,153.41,154.15,155.35,1237011.0,2022-07-22T20:00:00+0000,AAPL,IEXG
155.73,156.26,153.41,153.77,155.35,1007589.0,2022-07-22T19:00:00+0000,AAPL,IEXG
155.73,156.26,153.41,154.02,155.35,864619.0,2022-07-22T18:00:00+0000,AAPL,IEXG
155.73,156.26,153.965,154.515,155.35,715747.0,2022-07-22T17:00:00+0000,AAPL,IEXG
155.73,156.26,154.075,154.59,155.35,562717.0,2022-07-22T16:00:00+0000,AAPL,IEXG
155.73,156.26,154.94,155.645,155.35,376766.0,2022-07-22T15:00:00+0000,AAPL,IEXG
155.73,156.26,154.94,155.25,155.35,175224.0,2022-07-22T14:00:00+0000,AAPL,IEXG
155.34,155.34,155.34,,,,2022-07-22T00:00:00+0000,AAPL,IEXG
155.265,155.34,155.25,,,,2022-07-21T23:00:00+0000,AAPL,IEXG
155.16,155.2,155.06,,,,2022-07-21T22:00:00+0000,AAPL,IEXG
155.16,155.19,155.075,,,,2022-07-21T21:00:00+0000,AAPL,IEXG
153.975,154.005,153.905,,,,2022-07-21T20:00:00+0000,AAPL,IEXG
153.64,155.475,151.94,155.25,153.04,796501.0,2022-07-21T19:00:00+0000,AAPL,IEXG
153.64,155.47,151.94,155.2,153.04,663045.0,2022-07-21T18:00:00+0000,AAPL,IEXG
153.64,155.26,151.94,155.17,153.04,521936.0,2022-07-21T17:00:00+0000,AAPL,IEXG
153.64,154.7,151.94,154.005,153.04,364876.0,2022-07-21T16:00:00+0000,AAPL,IEXG
153.64,154.7,151.94,153.25,153.04,231887.0,2022-07-21T15:00:00+0000,AAPL,IEXG
153.64,154.7,152.97,153.43,153.04,122119.0,2022-07-21T14:00:00+0000,AAPL,IEXG
153.09,153.09,153.09,,,,2022-07-21T00:00:00+0000,AAPL,IEXG
153.27,153.285,153.2,,,,2022-07-20T23:00:00+0000,AAPL,IEXG
152.185,152.44,152.155,,,,2022-07-20T22:00:00+0000,AAPL,IEXG
153.13,153.17,153.03,,,,2022-07-20T21:00:00+0000,AAPL,IEXG
153.17,153.21,153.11,,,,2022-07-20T20:00:00+0000,AAPL,IEXG
151.46,153.715,150.365,153.285,151.0,878070.0,2022-07-20T19:00:00+0000,AAPL,IEXG
151.46,153.715,150.365,152.16,151.0,775662.0,2022-07-20T18:00:00+0000,AAPL,IEXG
151.46,153.715,150.365,153.1,151.0,693207.0,2022-07-20T17:00:00+0000,AAPL,IEXG
151.46,153.6,150.365,153.16,151.0,585685.0,2022-07-20T16:00:00+0000,AAPL,IEXG
151.46,153.6,150.365,153.34,151.0,407951.0,2022-07-20T15:00:00+0000,AAPL,IEXG
151.46,151.68,150.365,151.07,151.0,123533.0,2022-07-20T14:00:00+0000,AAPL,IEXG
150.94,150.94,150.94,,,,2022-07-20T00:00:00+0000,AAPL,IEXG
150.675,150.69,150.6,,,,2022-07-19T23:00:00+0000,AAPL,IEXG
150.81,150.81,150.7,,,,2022-07-19T22:00:00+0000,AAPL,IEXG
150.075,150.11,150.03,,,,2022-07-19T21:00:00+0000,AAPL,IEXG
149.805,149.815,149.745,,,,2022-07-19T20:00:00+0000,AAPL,IEXG
147.56,150.91,146.895,150.655,147.07,791056.0,2022-07-19T19:00:00+0000,AAPL,IEXG
147.56,150.84,146.895,150.79,147.07,696881.0,2022-07-19T18:00:00+0000,AAPL,IEXG
147.56,150.21,146.895,150.105,147.07,583417.0,2022-07-19T17:00:00+0000,AAPL,IEXG
147.56,150.21,146.895,149.8,147.07,477755.0,2022-07-19T16:00:00+0000,AAPL,IEXG
147.56,149.49,146.895,149.47,147.07,273744.0,2022-07-19T15:00:00+0000,AAPL,IEXG
147.56,148.47,146.895,147.99,147.07,121775.0,2022-07-19T14:00:00+0000,AAPL,IEXG
147.56,147.78,147.19,147.57,147.07,2993.0,2022-07-19T13:00:00+0000,AAPL,IEXG
147.01,147.01,147.01,,,,2022-07-19T00:00:00+0000,AAPL,IEXG
151.57,151.57,151.57,,,,2022-07-27T00:00:00+0000,AAPL,IEXG
151.58,151.595,151.505,,,,2022-07-26T23:00:00+0000,AAPL,IEXG
151.865,151.98,151.85,,,,2022-07-26T22:00:00+0000,AAPL,IEXG
151.615,151.625,151.58,,,,2022-07-26T21:00:00+0000,AAPL,IEXG
152.06,153.08,150.815,151.57,152.95,947627.0,2022-07-26T20:00:00+0000,AAPL,IEXG
152.06,153.08,150.815,151.58,152.95,715612.0,2022-07-26T19:00:00+0000,AAPL,IEXG
152.06,153.08,150.815,151.885,152.95,557150.0,2022-07-26T18:00:00+0000,AAPL,IEXG
152.06,153.08,150.815,151.585,152.95,477671.0,2022-07-26T17:00:00+0000,AAPL,IEXG
152.06,153.08,151.185,151.605,152.95,294410.0,2022-07-26T15:00:00+0000,AAPL,IEXG
152.06,153.08,151.54,152.22,152.95,161178.0,2022-07-26T14:00:00+0000,AAPL,IEXG
152.06,152.3,151.75,151.78,152.95,1538.0,2022-07-26T13:00:00+0000,AAPL,IEXG
152.92,152.92,152.92,,,,2022-07-26T00:00:00+0000,AAPL,IEXG
152.605,152.65,152.55,,,,2022-07-25T23:00:00+0000,AAPL,IEXG
153.285,153.31,153.185,,,,2022-07-25T22:00:00+0000,AAPL,IEXG
153.725,153.775,153.685,,,,2022-07-25T21:00:00+0000,AAPL,IEXG
153.645,153.67,153.545,,,,2022-07-25T20:00:00+0000,AAPL,IEXG
154.77,155.02,152.36,152.6,154.09,581001.0,2022-07-25T19:00:00+0000,AAPL,IEXG
153.55,153.745,153.475,,,,2022-07-25T18:00:00+0000,AAPL,IEXG
154.77,155.02,152.36,153.705,154.09,414708.0,2022-07-25T17:00:00+0000,AAPL,IEXG
154.77,155.02,152.36,153.65,154.09,334563.0,2022-07-25T16:00:00+0000,AAPL,IEXG
154.77,155.02,153.475,153.5,154.09,101637.0,2022-07-25T14:00:00+0000,AAPL,IEXG
154.77,154.89,154.42,154.42,154.09,2397.0,2022-07-25T13:00:00+0000,AAPL,IEXG
154.15,154.15,154.15,,,,2022-07-23T00:00:00+0000,AAPL,IEXG
162.58,162.58,162.58,,,,2022-07-30T00:00:00+0000,AAPL,IEXG
162.63,162.7,162.59,,,,2022-07-29T23:00:00+0000,AAPL,IEXG
162.73,162.82,162.63,,,,2022-07-29T22:00:00+0000,AAPL,IEXG
162.56,162.56,162.475,,,,2022-07-29T21:00:00+0000,AAPL,IEXG
162.14,162.21,162.14,,,,2022-07-29T20:00:00+0000,AAPL,IEXG
161.57,163.625,159.52,162.64,157.35,1530709.0,2022-07-29T19:00:00+0000,AAPL,IEXG
161.57,163.625,159.52,162.75,157.35,1307699.0,2022-07-29T18:00:00+0000,AAPL,IEXG
161.57,163.625,159.52,162.55,157.35,1142968.0,2022-07-29T17:00:00+0000,AAPL,IEXG
161.57,163.625,159.52,162.18,157.35,979953.0,2022-07-29T16:00:00+0000,AAPL,IEXG
161.57,163.625,159.52,162.36,157.35,671011.0,2022-07-29T15:00:00+0000,AAPL,IEXG
161.57,162.99,159.52,161.81,157.35,373474.0,2022-07-29T14:00:00+0000,AAPL,IEXG
157.35,157.35,157.35,,,,2022-07-29T00:00:00+0000,AAPL,IEXG
157.28,157.4,157.235,,,,2022-07-28T23:00:00+0000,AAPL,IEXG
157.35,157.365,157.185,,,,2022-07-28T22:00:00+0000,AAPL,IEXG
156.45,156.53,156.3,,,,2022-07-28T21:00:00+0000,AAPL,IEXG
155.9,157.635,154.42,157.35,156.79,1415441.0,2022-07-28T20:00:00+0000,AAPL,IEXG
155.9,157.635,154.42,157.34,156.79,1076896.0,2022-07-28T19:00:00+0000,AAPL,IEXG
155.9,157.635,154.42,157.345,156.79,921095.0,2022-07-28T18:00:00+0000,AAPL,IEXG
155.9,157.49,154.42,156.49,156.79,748540.0,2022-07-28T17:00:00+0000,AAPL,IEXG
155.9,157.49,154.42,156.93,156.79,564325.0,2022-07-28T16:00:00+0000,AAPL,IEXG
155.9,157.49,154.42,155.895,156.79,311471.0,2022-07-28T15:00:00+0000,AAPL,IEXG
155.9,157.49,154.8,155.45,156.79,150330.0,2022-07-28T14:00:00+0000,AAPL,IEXG
155.9,157.18,155.78,156.75,156.79,4250.0,2022-07-28T13:00:00+0000,AAPL,IEXG
156.27,156.27,156.27,,,,2022-07-28T00:00:00+0000,AAPL,IEXG
155.925,156.0,155.86,,,,2022-07-27T23:00:00+0000,AAPL,IEXG
154.42,154.62,154.33,,,,2022-07-27T22:00:00+0000,AAPL,IEXG
154.255,154.335,154.23,,,,2022-07-27T21:00:00+0000,AAPL,IEXG
152.72,157.27,152.185,156.27,151.6,1616612.0,2022-07-27T20:00:00+0000,AAPL,IEXG
154.4,154.46,154.355,,,,2022-07-27T19:00:00+0000,AAPL,IEXG
152.72,154.8,152.185,154.42,151.6,895145.0,2022-07-27T18:00:00+0000,AAPL,IEXG
152.72,154.8,152.185,154.235,151.6,788299.0,2022-07-27T17:00:00+0000,AAPL,IEXG
152.72,154.8,152.185,154.14,151.6,673206.0,2022-07-27T16:00:00+0000,AAPL,IEXG
152.72,154.8,152.185,154.435,151.6,502946.0,2022-07-27T15:00:00+0000,AAPL,IEXG
152.72,154.8,152.185,154.41,151.6,202404.0,2022-07-27T14:00:00+0000,AAPL,IEXG
152.72,152.9,152.58,152.9,151.6,1208.0,2022-07-27T13:00:00+0000,AAPL,IEXG
151.57,151.57,151.57,,,,2022-07-27T00:00:00+0000,AAPL,IEXG
166.12,166.12,166.12,,,,2022-08-04T00:00:00+0000,AAPL,IEXG
166.125,166.18,166.035,,,,2022-08-03T23:00:00+0000,AAPL,IEXG
166.075,166.09,166.0,,,,2022-08-03T22:00:00+0000,AAPL,IEXG
165.86,165.975,165.86,,,,2022-08-03T21:00:00+0000,AAPL,IEXG
165.09,165.095,164.98,,,,2022-08-03T20:00:00+0000,AAPL,IEXG
161.15,166.56,160.82,166.13,160.01,1098498.0,2022-08-03T19:00:00+0000,AAPL,IEXG
161.15,166.44,160.82,166.075,160.01,966432.0,2022-08-03T18:00:00+0000,AAPL,IEXG
161.15,164.43,160.82,164.085,160.01,401249.0,2022-08-03T15:00:00+0000,AAPL,IEXG
161.15,163.31,160.82,163.085,160.01,168577.0,2022-08-03T14:00:00+0000,AAPL,IEXG
161.15,161.64,161.0,161.54,160.01,2224.0,2022-08-03T13:00:00+0000,AAPL,IEXG
160.1,160.1,160.1,,,,2022-08-03T00:00:00+0000,AAPL,IEXG
160.64,160.7,160.605,,,,2022-08-02T23:00:00+0000,AAPL,IEXG
160.395,160.405,160.25,,,,2022-08-02T22:00:00+0000,AAPL,IEXG
162.2,162.28,162.17,,,,2022-08-02T21:00:00+0000,AAPL,IEXG
161.17,161.315,161.1,,,,2022-08-02T20:00:00+0000,AAPL,IEXG
160.23,162.41,159.64,160.635,161.51,780025.0,2022-08-02T19:00:00+0000,AAPL,IEXG
160.23,162.41,159.64,160.38,161.51,641383.0,2022-08-02T18:00:00+0000,AAPL,IEXG
160.23,162.41,159.64,162.21,161.51,494720.0,2022-08-02T17:00:00+0000,AAPL,IEXG
160.23,161.73,159.64,161.195,161.51,338959.0,2022-08-02T16:00:00+0000,AAPL,IEXG
160.23,161.73,159.64,161.285,161.51,244580.0,2022-08-02T15:00:00+0000,AAPL,IEXG
160.23,161.08,159.83,160.565,161.51,83473.0,2022-08-02T14:00:00+0000,AAPL,IEXG
161.5,161.5,161.5,,,,2022-08-02T00:00:00+0000,AAPL,IEXG
162.17,162.21,162.005,,,,2022-08-01T23:00:00+0000,AAPL,IEXG
161.35,161.43,161.26,,,,2022-08-01T22:00:00+0000,AAPL,IEXG
162.105,162.135,162.07,,,,2022-08-01T21:00:00+0000,AAPL,IEXG
163.19,163.235,163.135,,,,2022-08-01T20:00:00+0000,AAPL,IEXG
162.08,163.58,160.89,162.185,162.51,1063274.0,2022-08-01T19:00:00+0000,AAPL,IEXG
162.08,163.58,160.89,161.355,162.51,929471.0,2022-08-01T18:00:00+0000,AAPL,IEXG
162.08,163.58,160.94,162.1,162.51,803825.0,2022-08-01T17:00:00+0000,AAPL,IEXG
162.08,163.58,160.94,163.19,162.51,691177.0,2022-08-01T16:00:00+0000,AAPL,IEXG
162.08,163.58,160.94,163.26,162.51,472338.0,2022-08-01T15:00:00+0000,AAPL,IEXG
162.08,163.11,160.94,162.63,162.51,210550.0,2022-08-01T14:00:00+0000,AAPL,IEXG
162.08,162.09,161.2,161.2,162.51,2476.0,2022-08-01T13:00:00+0000,AAPL,IEXG
165.26,165.26,165.26,,,,2022-08-06T00:00:00+0000,AAPL,IEXG
164.66,164.83,164.62,,,,2022-08-05T23:00:00+0000,AAPL,IEXG
164.73,164.83,164.715,,,,2022-08-05T22:00:00+0000,AAPL,IEXG
164.91,164.95,164.855,,,,2022-08-05T21:00:00+0000,AAPL,IEXG
164.18,164.22,164.12,,,,2022-08-05T20:00:00+0000,AAPL,IEXG
165.67,165.85,163.0,164.67,165.81,728342.0,2022-08-05T19:00:00+0000,AAPL,IEXG
164.77,164.83,164.6,,,,2022-08-05T18:00:00+0000,AAPL,IEXG
165.67,165.85,163.0,164.89,165.81,523540.0,2022-08-05T17:00:00+0000,AAPL,IEXG
165.67,165.85,163.0,164.73,165.81,249643.0,2022-08-05T15:00:00+0000,AAPL,IEXG
165.67,165.71,163.0,164.785,165.81,139480.0,2022-08-05T14:00:00+0000,AAPL,IEXG
165.76,165.76,165.76,,,,2022-08-05T00:00:00+0000,AAPL,IEXG
165.555,165.695,165.535,,,,2022-08-04T23:00:00+0000,AAPL,IEXG
165.26,165.275,165.215,,,,2022-08-04T22:00:00+0000,AAPL,IEXG
164.955,165.07,164.955,,,,2022-08-04T21:00:00+0000,AAPL,IEXG
165.395,165.51,165.39,,,,2022-08-04T20:00:00+0000,AAPL,IEXG
165.97,167.18,164.42,165.54,166.13,687820.0,2022-08-04T19:00:00+0000,AAPL,IEXG
165.97,167.18,164.42,165.245,166.13,638918.0,2022-08-04T18:00:00+0000,AAPL,IEXG
165.97,167.18,165.7,166.215,166.13,150513.0,2022-08-04T14:00:00+0000,AAPL,IEXG
165.97,166.58,165.97,166.42,166.13,2303.0,2022-08-04T13:00:00+0000,AAPL,IEXG
166.12,166.12,166.12,,,,2022-08-04T00:00:00+0000,AAPL,IEXG
168.51,168.51,168.51,,,,2022-08-12T00:00:00+0000,AAPL,IEXG
168.77,168.8,168.68,,,,2022-08-11T23:00:00+0000,AAPL,IEXG
169.235,169.235,169.075,,,,2022-08-11T22:00:00+0000,AAPL,IEXG
169.615,169.64,169.555,,,,2022-08-11T21:00:00+0000,AAPL,IEXG
169.225,169.23,169.115,,,,2022-08-11T20:00:00+0000,AAPL,IEXG
169.85,170.99,168.395,168.73,169.24,889158.0,2022-08-11T19:00:00+0000,AAPL,IEXG
169.85,170.99,168.9,169.2,169.24,776358.0,2022-08-11T18:00:00+0000,AAPL,IEXG
169.85,170.99,168.97,169.18,169.24,600681.0,2022-08-11T16:00:00+0000,AAPL,IEXG
169.85,170.99,169.645,169.82,169.24,408350.0,2022-08-11T15:00:00+0000,AAPL,IEXG
169.85,170.54,169.645,170.31,169.24,164620.0,2022-08-11T14:00:00+0000,AAPL,IEXG
169.1,169.1,169.1,,,,2022-08-11T00:00:00+0000,AAPL,IEXG
168.46,168.465,168.36,,,,2022-08-10T23:00:00+0000,AAPL,IEXG
168.295,168.315,168.25,,,,2022-08-10T22:00:00+0000,AAPL,IEXG
168.085,168.085,167.98,,,,2022-08-10T21:00:00+0000,AAPL,IEXG
168.155,168.295,168.145,,,,2022-08-10T20:00:00+0000,AAPL,IEXG
165.3,168.745,165.26,168.44,164.92,1011367.0,2022-08-10T19:00:00+0000,AAPL,IEXG
165.3,168.65,165.26,168.285,164.92,827243.0,2022-08-10T18:00:00+0000,AAPL,IEXG
165.3,168.65,165.26,167.87,164.92,435857.0,2022-08-10T15:00:00+0000,AAPL,IEXG
165.3,168.65,165.26,168.41,164.92,226639.0,2022-08-10T14:00:00+0000,AAPL,IEXG
164.92,164.92,164.92,,,,2022-08-10T00:00:00+0000,AAPL,IEXG
165.14,165.26,165.095,,,,2022-08-09T23:00:00+0000,AAPL,IEXG
165.39,165.47,165.365,,,,2022-08-09T22:00:00+0000,AAPL,IEXG
165.0,165.13,164.995,,,,2022-08-09T21:00:00+0000,AAPL,IEXG
165.09,165.17,165.07,,,,2022-08-09T20:00:00+0000,AAPL,IEXG
163.79,165.82,163.5,165.12,164.87,965810.0,2022-08-09T19:00:00+0000,AAPL,IEXG
163.79,165.82,163.5,165.41,164.87,806017.0,2022-08-09T18:00:00+0000,AAPL,IEXG
163.79,165.82,163.5,165.035,164.87,691573.0,2022-08-09T17:00:00+0000,AAPL,IEXG
163.79,165.82,163.5,165.13,164.87,565417.0,2022-08-09T16:00:00+0000,AAPL,IEXG
163.79,164.99,163.5,164.51,164.87,279738.0,2022-08-09T15:00:00+0000,AAPL,IEXG
163.79,164.8,163.5,163.885,164.87,117157.0,2022-08-09T14:00:00+0000,AAPL,IEXG
164.85,164.85,164.85,,,,2022-08-09T00:00:00+0000,AAPL,IEXG
164.56,164.69,164.56,,,,2022-08-08T23:00:00+0000,AAPL,IEXG
165.29,165.31,165.21,,,,2022-08-08T22:00:00+0000,AAPL,IEXG
165.03,165.05,164.96,,,,2022-08-08T21:00:00+0000,AAPL,IEXG
166.27,167.79,164.2,164.85,165.35,1022011.0,2022-08-08T20:00:00+0000,AAPL,IEXG
166.27,167.79,164.2,164.56,165.35,880572.0,2022-08-08T19:00:00+0000,AAPL,IEXG
